state,county,station,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,plant_acres,harvest_acres,yield_acres,bales
OK,Garvin,USC00345216,1996,295,753,831,1593,2374,2465,2789,2528,2158,1688,901,638,1000,900,213.333333333,400
OK,Garvin,USC00345216,2002,530,534,908,1663,1940,2509,2685,2774,2330,1409,912,595,500,400,360,300
OK,Garvin,USC00345216,2003,308,385,1070,1658,2091,2337,2879,2862,2070,1730,1066,659,700,700,342.857142857,500
OK,Grady,USC00341750,1975,554,442,934,1682,2180,2591,2711,2719,2108,1828,1096,613,8550,7450,222.281879195,3450
OK,Grady,USC00341750,1976,476,1176,1261,1765,1926,2534,2694,2741,2224,1343,716,327,7920,7860,323.664122137,5300
OK,Grady,USC00341750,1977,-124,877,1231,1771,2294,2804,2968,2793,2610,1837,1107,570,10200,9900,358.787878788,7400
OK,Grady,USC00341750,1978,-256,-95,956,1882,2070,2613,3029,2665,2535,1852,1134,441,10700,10700,322.990654206,7200
OK,Grady,USC00341750,1979,-244,117,1174,1596,2011,2553,2827,2687,2292,1885,789,577,9950,9650,412.849740933,8300
OK,Grady,USC00341750,1980,374,483,992,1540,2086,2837,3177,2997,2552,1618,976,684,11100,10600,206.943396226,4570
OK,Grady,USC00341750,1981,427,708,1137,1954,1992,2676,3040,2648,2395,1664,1077,502,10500,10300,433.398058252,9300
OK,Grady,USC00341750,1982,258,494,1125,1766,2107,2281,2745,2800,2258,1615,653,414,5400,5300,296.150943396,3270
OK,Grady,USC00341750,1983,280,623,960,1312,2028,2463,2838,2923,2375,1784,1145,-216,4600,4300,379.534883721,3400
OK,Grady,USC00341750,1984,180,742,942,1408,2153,2702,2788,2893,2242,1693,1025,710,7000,5800,359.586206897,4345
OK,Grady,USC00341750,1985,21,282,1140,1701,2242,2603,2837,2865,2456,1719,905,245,5400,5200,486.461538462,5270
OK,Grady,USC00341750,1986,643,696,1325,1742,2129,2650,3090,2759,2482,1656,831,481,6800,5100,324.705882353,3450
OK,Grady,USC00341750,1987,211,730,915,1586,2269,2526,2671,2777,2191,1482,1012,380,5700,5150,377.475728155,4050
OK,Grady,USC00341750,1988,29,414,874,1397,2121,2594,2782,2811,2234,1458,998,646,7100,6500,426.830769231,5780
OK,Grady,USC00341750,1989,593,51,1108,1760,2162,2383,2710,2694,2111,1845,1115,2,5500,4300,200.930232558,1800
OK,Grady,USC00341750,1990,698,777,1046,1558,2134,2839,2717,2737,2479,1660,1210,207,5300,5200,489.230769231,5300
OK,Grady,USC00341750,1991,156,887,1224,1712,2288,2632,2841,2718,2188,1796,757,652,6600,6300,342.857142857,4500
OK,Grady,USC00341750,1992,567,942,1221,1679,1980,2420,2803,2459,2287,1727,830,539,5200,4500,213.333333333,2000
OK,Grady,USC00341750,1993,287,483,966,1520,2022,2628,2971,2905,2235,1527,774,622,4900,4600,354.782608696,3400
OK,Grady,USC00341750,1994,289,330,1213,1739,2026,2803,2785,2762,2267,1748,1023,653,4300,4300,351.627906977,3150
OK,Grady,USC00341750,1995,456,881,1040,1545,1919,2474,2896,2839,2260,1759,1055,476,5200,4750,151.578947368,1500
OK,Grady,USC00341750,1996,301,677,829,1563,2478,2703,2880,2647,2191,1722,882,603,2500,700,397.714285714,580
OK,Grady,USC00341750,1998,649,887,922,1532,2361,2882,3169,2949,2805,1934,1261,585,1000,700,274.285714286,400
OK,Grady,USC00341750,1999,639,1088,1085,1767,2125,2519,2890,2987,2317,1822,1437,801,800,600,400,500
OK,Grady,USC00341750,2000,668,1078,1367,1653,2406,2478,2784,3072,2509,1883,741,124,900,500,240,250
OK,Grady,USC00341750,2004,612,551,1433,1749,2257,2476,2645,2577,2398,1925,1151,698,700,500,480,500
OK,Grady,USC00341750,2005,565,855,1178,1672,2116,2588,2755,2730,2546,1798,1236,469,900,800,600,1000
OK,Grady,USC00341750,2006,1001,656,1395,2032,2280,2640,2986,3049,2182,1774,1174,673,2200,1800,320,1200
OK,Greer,USC00345509,1990,634,864,1108,1673,2135,2831,2631,2641,2399,1596,1215,135,15000,14900,456.483221477,14170
OK,Greer,USC00345509,1991,194,894,1180,1744,2250,2598,2823,2636,2122,1684,686,609,19100,17400,377.931034483,13700
OK,Greer,USC00345509,1992,507,857,1255,1600,1965,2372,2692,2409,2237,1684,832,500,15100,13000,291.692307692,7900
OK,Greer,USC00345509,1993,129,472,910,1342,1928,2549,2847,2737,2181,1465,773,515,14000,13500,337.777777778,9500
OK,Greer,USC00345509,1994,380,383,1088,1565,2014,2751,2721,2741,2302,1704,986,583,14000,13600,342.352941176,9700
OK,Greer,USC00345509,1995,424,836,1005,1545,1958,2404,2825,2758,2221,1703,1120,487,13500,12200,216.393442623,5500
OK,Greer,USC00345509,1996,347,798,840,1690,2511,2672,2864,2684,2219,1682,896,650,10500,5300,235.471698113,2600
OK,Greer,USC00345509,1997,499,604,1283,1257,1960,2516,2833,2686,2455,1908,927,439,7000,6400,525,7000
OK,Greer,USC00345509,1998,514,770,874,1470,2361,2812,3166,2853,2700,1919,1209,570,3500,3000,512,3200
OK,Greer,USC00345509,1999,492,1029,1114,1754,2090,2507,2857,2970,2318,1803,1364,703,8000,5500,392.727272727,4500
OK,Greer,USC00345509,2000,514,977,1261,1622,2343,2396,2807,2992,2577,1816,729,54,7500,4800,370,3700
OK,Greer,USC00345509,2001,330,579,926,1798,2157,2665,3115,2802,2167,1544,1224,518,4500,3500,411.428571429,3000
OK,Greer,USC00345509,2002,553,568,897,1674,2016,2575,2688,2816,2398,1446,934,507,4900,4800,430,4300
OK,Greer,USC00345509,2003,398,523,1059,1686,2144,2375,2923,2882,2204,1850,1031,622,4200,4000,732,6100
OK,Greer,USC00345509,2004,536,526,1400,1639,2267,2458,2646,2542,2403,1781,1074,577,7000,6800,776.470588235,11000
OK,Greer,USC00345509,2005,480,825,1135,1625,2044,2550,2681,2683,2516,1787,1149,403,6800,6500,738.461538462,10000
OK,Greer,USC00345509,2006,870,600,1289,1960,2278,2652,2980,2913,2130,1724,1074,518,8600,7500,704,11000
OK,Greer,USC00345509,2008,461,543,1106,1492,2144,2725,2830,2655,2162,1624,1061,394,5800,5300,869.433962264,9600
OK,Greer,USC00345509,2010,226,277,985,1620,2044,2818,2733,2885,2471,1764,1013,493,9500,9000,624,11700
OK,Harmon,USC00344249,1994,305,343,1095,1584,2037,2850,2777,2768,2301,1719,997,614,24600,24100,635.352697095,31900
OK,Harmon,USC00344249,1995,508,760,963,1439,1885,2385,2799,2769,2164,1666,1070,407,26500,23000,281.739130435,13500
OK,Harmon,USC00344249,1996,240,711,792,1600,2443,2646,2788,2611,2130,1588,811,616,24000,22500,448,21000
OK,Harmon,USC00344249,1997,357,571,1168,1235,1913,2380,2795,2669,2464,1673,799,369,21500,20500,566.634146341,24200
OK,Harmon,USC00344249,1998,560,694,845,1455,2383,2893,3172,2873,2777,1863,1157,471,18000,15000,704,22000
OK,Harmon,USC00344249,1999,538,1025,986,1628,2085,2563,2918,3021,2271,1718,1318,589,49500,22000,567.272727273,26000
OK,Harmon,USC00344249,2000,512,971,1166,1581,2361,2440,2854,2992,2489,1783,664,46,55500,17500,721.371428571,26300
OK,Harmon,USC00344249,2001,316,521,885,1796,2169,2747,3131,2810,2306,1716,1213,465,57000,31000,387.096774194,25000
OK,Harmon,USC00344249,2002,435,544,783,1395,1744,2636,2751,2907,2429,1379,904,505,22500,19200,725,29000
OK,Harmon,USC00344249,2003,348,443,1033,1684,2182,2454,2971,2903,2198,1781,994,563,15200,13700,700.729927007,20000
OK,Harmon,USC00344249,2004,468,423,1293,1592,2273,2491,2739,2588,2417,1752,954,547,21000,19800,1042.42424242,43000
OK,Harmon,USC00344249,2005,406,734,981,1524,2020,2650,2769,2709,2491,1713,1088,454,19000,17500,960,35000
OK,Harmon,USC00344249,2006,921,668,1322,1983,2389,2775,3068,2912,2041,1554,960,448,22000,17000,790.588235294,28000
OK,Harmon,USC00344249,2007,145,492,1435,1333,2082,2444,2679,2823,2432,1823,1061,359,13500,12500,1152,30000
OK,Harmon,USC00344249,2009,398,906,1260,1584,1989,2664,2836,2803,2184,1302,1185,182,15800,15100,1347.81456954,42400
OK,Harmon,USC00344249,2010,290,343,979,1586,2035,2810,2757,2928,2495,1790,1026,526,19000,18000,1234.66666667,46300
OK,Harmon,USC00344249,2011,241,454,1215,1786,2060,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30000,6800,727.058823529,10300
OK,Haskell,USC00344975,1972,280,646,1230,1654,1951,2532,2643,2674,2395,1554,668,228,680,640,384.75,513
OK,Haskell,USC00344975,1973,187,487,1236,1357,1866,2352,2640,2573,2238,1790,1266,487,410,400,450,375
OK,Haskell,USC00344975,1974,228,680,1331,1585,2173,2237,2858,2474,1767,1687,1049,418,450,430,323.720930233,290
OK,Haskell,USC00344975,1975,556,266,683,1542,2127,2366,2634,2620,2012,1707,1099,448,130,130,590.769230769,160
OK,Haskell,USC00344975,1976,251,1051,1170,1618,1682,2221,2532,2516,2005,1210,670,440,310,300,376,235
OK,Haskell,USC00344975,1977,-362,722,1263,1718,2148,2625,2737,2604,2330,1631,1186,469,300,300,416,260
OK,Jackson,USC00340179,1996,320,790,876,1662,2547,2690,2862,2641,2173,1687,921,625,69300,54000,408.888888889,46000
OK,Jackson,USC00340179,1997,428,613,1242,1250,1946,2474,2849,2668,2420,1742,809,458,61000,60000,710.4,88800
OK,Jackson,USC00340179,1998,624,768,910,1474,2412,2928,3177,2871,2732,1859,1142,571,55000,45000,800,75000
OK,Jackson,USC00340179,1999,535,1039,1063,1665,2083,2551,2902,2987,2266,1681,1365,662,80000,50000,576,60000
OK,Jackson,USC00340179,2000,567,949,1251,1557,2347,2471,2891,3037,2469,1819,742,149,76000,55000,771.490909091,88400
OK,Jackson,USC00340179,2001,339,611,930,1765,2181,2717,3154,2804,2247,1699,1345,641,75000,55000,916.363636364,105000
OK,Jackson,USC00340179,2002,599,601,987,1698,2047,2654,2766,2886,2407,1449,911,595,60500,57000,833.684210526,99000
OK,Jackson,USC00340179,2003,405,425,1123,1673,2231,2441,2958,2879,2192,1853,1109,656,54000,52000,1015.38461538,110000
OK,Jackson,USC00340179,2004,561,507,1408,1664,2341,2514,2691,2560,2407,1762,1044,641,60000,54000,1022.22222222,115000
OK,Jackson,USC00340179,2005,515,803,1112,1600,2104,2675,2752,2721,2483,1767,1186,451,65000,61000,1022.95081967,130000
OK,Jackson,USC00340179,2006,873,606,1334,1984,2331,2787,3065,2996,2107,1665,1109,537,81000,56000,754.285714286,88000
OK,Jackson,USC00340179,2007,286,558,1471,1389,2143,2454,2659,2824,2430,1860,1124,458,58000,57000,1145.26315789,136000
OK,Jackson,USC00340179,2008,451,607,1129,1534,2196,2816,2871,2696,2207,1665,1132,360,56000,51800,1098.06949807,118500
OK,Jackson,USC00340179,2009,379,919,1287,1597,1987,2716,2871,2796,2210,1326,1216,231,60000,59500,1226.21848739,152000
OK,Jackson,USC00340179,2010,313,305,984,1604,2087,2848,2750,2898,2455,1781,1084,535,78500,75500,1068.0794702,168000
OK,Jefferson,USC00349395,1976,517,1231,1296,1748,1942,2510,2662,2785,2304,1388,738,450,1180,1020,160,340
OK,Jefferson,USC00349395,1977,17,886,1276,1750,2344,2801,2971,2882,2716,1883,1245,674,1900,1800,309.333333333,1160
OK,Jefferson,USC00349395,1978,-58,71,1085,1934,2209,2655,3104,2784,2619,1837,1211,532,1910,1910,286.492146597,1140
OK,Jefferson,USC00349395,1979,-62,417,1249,1664,2099,2616,2875,2742,2411,2051,933,601,2900,2800,442.285714286,2580
OK,Jefferson,USC00349395,1980,530,598,1058,1639,2183,2862,3246,3093,2619,1724,1010,790,4000,1260,64.7619047619,170
OK,Jefferson,USC00349395,1981,522,805,1217,1957,2049,2626,2983,2710,2427,1757,1208,646,2700,2500,307.2,1600
OK,Jefferson,USC00349395,1982,476,539,1285,1553,2177,2453,2772,2901,2399,1808,1042,681,800,750,243.2,380
OK,Jefferson,USC00349395,1983,469,773,1015,1400,2015,2403,2793,2944,2486,1869,1278,-134,400,300,123.2,77
OK,Jefferson,USC00349395,1985,175,414,1362,1764,2227,2571,2782,2887,2447,1805,988,360,450,450,250.666666667,235
OK,Jefferson,USC00349395,1986,713,948,1408,1827,2158,2600,2988,2755,2473,1717,902,542,250,250,192,100
OK,Jefferson,USC00349395,1988,304,598,1159,1659,2165,2594,2855,2925,2369,1708,1149,714,550,500,182.4,190
OK,Jefferson,USC00349395,1991,390,1030,1353,1795,2289,2606,2845,2675,2192,1851,930,771,650,400,216,180
OK,Jefferson,USC00349395,1992,584,1058,1248,1719,2035,2440,2771,2531,2343,1910,943,729,600,400,360,300
OK,Jefferson,USC00349395,1993,455,647,1065,1623,1991,2591,2973,2896,2243,1471,761,658,750,750,320,500
OK,Jefferson,USC00349395,1995,707,950,1123,1648,2027,2468,2902,2868,2375,1801,1203,623,550,550,174.545454545,200
OK,Johnston,USC00348884,1972,384,731,1363,1878,2070,2640,2775,2771,2519,1656,769,104,1850,1240,166.064516129,429
OK,Johnston,USC00348884,1973,243,530,1266,1435,2109,2519,2798,2689,2442,1925,1278,576,640,610,235.278688525,299
OK,Johnston,USC00348884,1974,315,868,1345,1715,2348,2495,2890,2669,1917,1826,1102,548,950,260,195.692307692,106
OK,Johnston,USC00348884,1975,692,578,900,1640,2151,2524,2664,2738,2119,1768,1171,603,165,80,150,25
OK,Johnston,USC00348884,1976,480,1233,1239,1712,1859,2428,2615,2710,2280,1346,681,448,145,135,124.444444444,35
OK,Johnston,USC00348884,1977,-52,862,1238,1743,2235,2742,2946,2804,2597,1799,1208,603,300,240,260,130
OK,Johnston,USC00348884,1978,-175,21,961,1809,2137,2597,3066,2822,2569,1788,1175,488,160,160,120,40
OK,Johnston,USC00348884,1979,-157,278,1160,1593,1986,2546,2763,2676,2260,1913,887,679,180,170,381.176470588,135
OK,Johnston,USC00348884,1980,453,540,1033,1587,2175,2806,3122,3021,2607,1644,993,697,660,450,128,120
OK,Johnston,USC00348884,1981,464,754,1158,1960,1967,2583,2899,2681,2329,1675,1160,554,300,250,192,100
OK,Kay,USC00340818,1977,-324,606,1034,1561,2140,2632,2880,2665,2392,1636,878,252,100,65,295.384615385,40
OK,Kay,USC00340818,1978,-549,-366,733,1546,1872,2495,2971,2756,2526,1637,861,124,60,60,200,25
OK,Kay,USC00340818,1995,186,586,867,1256,1689,2323,2745,2814,2124,1626,798,235,600,600,200,250
OK,Kay,USC00340818,1996,34,404,560,1361,2227,2556,2769,2596,2063,1548,591,291,1500,1300,313.846153846,850
OK,Kay,USC00340818,1997,109,440,993,1151,1817,2389,2751,2577,2326,1595,716,279,3200,3200,540,3600
OK,Kay,USC00340818,1998,304,678,660,1336,2164,2595,2826,2808,2656,1720,1089,408,6000,5800,413.793103448,5000
OK,Kay,USC00340818,1999,215,868,825,1497,1895,2330,2780,2764,2020,1572,1301,485,9000,7500,416,6500
OK,Kay,USC00340818,2000,322,684,1082,1401,2080,2293,2691,3001,2392,1747,610,-235,9000,8800,201.818181818,3700
OK,Kay,USC00340818,2001,83,358,714,1692,2057,2470,3040,2931,2185,1584,1208,531,8300,8000,192,3200
OK,Kay,USC00340818,2002,296,540,679,1608,1859,2543,2724,2700,2342,1515,788,330,8100,6800,522.352941176,7400
OK,Kay,USC00340818,2003,153,223,861,1525,1901,2261,2891,2821,2040,1597,888,453,6800,6600,370.909090909,5100
OK,Kay,USC00340818,2004,188,262,1226,1510,2110,2325,2538,2437,2352,1692,962,386,6400,5800,496.551724138,6000
OK,Kay,USC00340818,2005,168,634,960,1519,1975,2495,2700,2685,2435,1610,1022,190,6200,5700,488.421052632,5800
OK,Kay,USC00340818,2006,732,356,1066,1818,2052,2498,2867,2911,2049,1547,950,444,6900,6200,348.387096774,4500
OK,Kingfisher,USC00344055,1973,-32,326,992,1199,1943,2452,2707,2727,2120,1796,1026,278,110,100,278.4,58
OK,Kingfisher,USC00344055,1974,-20,596,1099,1556,2260,2388,2890,2514,1738,1597,785,262,60,0,0,0
OK,Kingfisher,USC00344055,1975,296,8,698,1416,1954,2429,2639,2710,2038,1673,878,418,3,0,0,0
OK,Kingfisher,USC00344055,1978,-474,-309,765,1579,1911,2482,3028,2673,2499,1646,817,146,5,5,288,3
OK,Kiowa,USC00340184,1999,537,1050,1037,1682,2096,2557,2999,3113,2344,1777,1418,701,18500,13000,295.384615385,8000
OK,Kiowa,USC00340184,2000,592,975,1325,1607,2391,2518,2963,3179,2582,1861,729,138,13700,5700,143.157894737,1700
OK,Kiowa,USC00340184,2001,338,607,889,1847,2203,2766,3274,2895,2341,1725,1317,722,12500,10500,301.714285714,6600
OK,Kiowa,USC00340184,2002,625,611,925,1669,2060,2685,2793,2973,2480,1475,950,555,9500,8600,267.906976744,4800
OK,Kiowa,USC00340184,2003,431,468,1083,1754,2252,2441,3052,2981,2239,1874,1037,700,4600,4000,360,3000
OK,Kiowa,USC00340184,2004,552,504,1386,1675,2310,2523,2729,2574,2466,1812,1041,617,5500,5100,489.411764706,5200
OK,Kiowa,USC00340184,2005,478,743,1114,1630,2070,2701,2817,2731,2554,1800,1187,490,8300,8000,480,8000
OK,Kiowa,USC00340184,2006,951,602,1286,2000,2293,2733,3046,2943,2131,1756,1145,587,13500,8400,240,4200
OK,Kiowa,USC00340184,2009,405,975,1268,1597,1959,2738,2862,2837,2246,1322,1271,279,7400,7170,468.619246862,7000
OK,Kiowa,USC00340184,2010,409,349,1030,1701,2138,2923,2802,2992,2509,1850,1104,549,12000,11200,480,11200
OK,Lincoln,USC00341684,1972,210,623,1238,1757,2029,2626,2688,2706,2526,1653,640,141,290,190,179.368421053,71
OK,Lincoln,USC00341684,1973,118,449,1137,1383,1964,2426,2753,2720,2214,1856,1193,496,150,150,329.6,103
OK,Lincoln,USC00341684,1974,217,765,1363,1658,2263,2355,2925,2622,1859,1716,1015,402,120,120,160,40
OK,Lincoln,USC00341684,1975,440,284,776,1607,2037,2452,2702,2701,2062,1731,1059,564,30,30,240,15
OK,Lincoln,USC00341684,1976,287,1140,1120,1676,1806,2384,2624,2747,2240,1334,593,264,43,43,267.906976744,24
OK,Lincoln,USC00341684,1977,-231,770,1233,1716,2222,2714,2924,2775,2508,1701,1062,441,50,50,288,30
OK,Lincoln,USC00341684,1978,-419,-170,912,1825,2060,2535,3058,2827,2629,1728,951,321,35,35,301.714285714,22
OK,Lincoln,USC00341684,1979,-412,-62,1075,1521,1903,2463,2684,2594,2250,1855,770,569,50,45,426.666666667,40
OK,Lincoln,USC00341684,1980,348,363,778,1490,2066,2717,3192,3077,2542,1609,1088,663,70,50,96,10
OK,Lincoln,USC00341684,1981,342,685,1125,1989,1918,2612,2914,2638,2359,1637,1075,426,50,40,300,25
OK,Logan,USC00342242,1972,120,611,1216,1786,2048,2642,2696,2687,2464,1613,608,80,1680,1620,298.074074074,1006
OK,Logan,USC00342242,1973,41,463,1140,1359,2015,2514,2720,2731,2214,1849,1101,412,1240,1210,450.247933884,1135
OK,Logan,USC00342242,1974,56,767,1252,1667,2299,2458,2912,2592,1841,1726,889,372,1290,890,269.662921348,500
OK,Logan,USC00342242,1975,390,222,779,1565,2063,2479,2663,2763,2071,1744,984,480,645,280,209.142857143,122
OK,Logan,USC00342242,1976,341,1109,1116,1689,1828,2491,2698,2764,2214,1359,626,273,450,275,174.545454545,100
OK,Logan,USC00342242,1977,-209,790,1149,1740,2227,2703,2928,2677,2485,1755,964,377,450,450,330.666666667,310
OK,Logan,USC00342242,1978,-376,-201,865,1775,2019,2594,3047,2770,2544,1751,1003,279,440,430,306.976744186,275
OK,Logan,USC00342242,1979,-517,-82,1040,1477,1944,2481,2812,2685,2235,1914,757,484,480,460,386.086956522,370
OK,Logan,USC00342242,1980,282,322,806,1468,2073,2754,3199,3027,2494,1635,954,541,480,470,137.872340426,135
OK,Logan,USC00342242,1981,378,702,1080,1943,1951,2661,2936,2617,2316,1593,1026,392,250,210,228.571428571,100
OK,Love,USC00345563,1995,639,921,1150,1639,2037,2413,2782,2834,2275,1817,1161,624,550,550,200.727272727,230
OK,Love,USC00345563,1996,415,934,889,1619,2441,2605,2838,2594,2156,1711,997,754,500,400,240,200
OK,Marshall,USC00345468,1972,474,845,1454,1939,2146,2700,2876,2890,2624,1786,795,396,1550,1390,156.086330935,452
OK,Marshall,USC00345468,1973,341,632,1380,1528,2176,2543,2809,2788,2411,1954,1412,713,1000,780,240,390
OK,Marshall,USC00345468,1974,440,1019,1585,1825,2424,2529,2935,2709,1948,1883,1169,629,1440,180,202.666666667,76
OK,Marshall,USC00345468,1975,720,636,984,1703,2239,2592,2785,2823,2226,1916,1254,739,280,150,96,30
OK,Marshall,USC00345468,1976,595,1317,1332,1814,1959,2475,2668,2786,2370,1468,836,581,135,25,153.6,8
OK,Marshall,USC00345468,1977,25,951,1324,1839,2354,2807,3050,2901,2705,1895,1292,723,800,700,233.142857143,340
OK,Marshall,USC00345468,1978,-85,123,1047,1879,2245,2693,3174,2940,2651,1921,1290,630,320,320,442.5,295
OK,Marshall,USC00345468,1979,-88,341,1245,1694,2074,2615,2849,2763,2355,2009,991,809,270,260,378.461538462,205
OK,Marshall,USC00345468,1980,549,635,1167,1677,2264,2886,3266,3167,2732,1749,1098,812,290,80,90,15
OK,Marshall,USC00345468,1981,560,816,1257,2008,2054,2669,2971,2754,2438,1781,1248,686,40,40,516,43
OK,Marshall,USC00345468,1983,501,779,1089,1496,2001,2453,2811,2965,2484,1907,1279,-53,10,10,96,2
OK,Marshall,USC00345468,1986,805,950,1432,1862,2152,2649,2999,2792,2560,1737,984,621,25,20,240,10
OK,Marshall,USC00345468,1988,355,651,1172,1673,2175,2621,2852,2966,2426,1701,1276,802,700,700,253.714285714,370
OK,Murray,USC00341745,1972,370,718,1396,1846,2004,2598,2710,2746,2509,1682,657,283,130,120,300,75
OK,Murray,USC00341745,1973,219,563,1318,1403,2015,2431,2680,2659,2257,1878,1271,605,60,40,348,29
OK,Murray,USC00341745,1974,302,913,1497,1705,2260,2401,2839,2616,1897,1786,1021,519,60,30,320,20
OK,Murray,USC00341745,1977,-43,820,1309,1700,2155,2681,2865,2792,2587,1792,1169,580,200,160,330,110
OK,Muskogee,USC00346130,1972,289,644,1190,1670,2021,2583,2697,2771,2498,1596,602,193,9640,8660,257.958429561,4654
OK,Muskogee,USC00346130,1973,201,446,1255,1422,1903,2410,2717,2618,2332,1820,1239,467,4700,2820,395.234042553,2322
OK,Muskogee,USC00346130,1974,247,745,1318,1682,2256,2328,2904,2573,1834,1712,937,426,3540,3060,382.745098039,2440
OK,Muskogee,USC00346130,1975,490,346,740,1582,2106,2486,2703,2750,2090,1747,1049,475,700,565,395.044247788,465
OK,Muskogee,USC00346130,1976,293,1115,1190,1648,1784,2339,2652,2619,2163,1329,598,328,675,455,506.373626374,480
OK,Muskogee,USC00346130,1977,-289,728,1224,1849,2247,2727,2979,2725,2466,1656,1056,465,900,900,338.666666667,635
OK,Muskogee,USC00346130,1978,-320,-61,840,1734,2064,2513,3040,2870,2611,1714,1048,431,395,375,185.6,145
OK,Noble,USC00340755,1972,-101,346,1023,1532,1998,2558,2656,2661,2288,1394,395,-99,170,20,240,10
OK,Noble,USC00340755,1973,-196,362,1083,1148,1817,2487,2814,2656,2081,1689,890,52,10,10,240,5
OK,Noble,USC00340755,1974,-211,412,993,1587,2172,2367,2891,2584,1805,1553,723,20,10,10,192,4
OK,Noble,USC00340755,1977,-472,515,1008,1540,2166,2735,2898,2657,2324,1595,832,168,120,120,360,90
OK,Noble,USC00340755,1978,-616,-464,658,1541,1870,2449,3046,2782,2692,1566,814,103,130,130,147.692307692,40
OK,Noble,USC00340755,1979,-740,-394,864,1207,1702,2377,2753,2579,2227,1626,576,228,110,110,392.727272727,90
OK,Noble,USC00340755,1980,140,11,519,1281,1978,2756,3190,2912,2488,1609,815,366,240,45,106.666666667,10
OK,Noble,USC00340755,1981,199,465,780,1710,1805,2584,2964,2486,2159,1501,814,328,70,70,541.714285714,79
OK,Noble,USC00340755,1998,321,626,657,1245,2138,2675,2884,2780,2653,1716,1087,415,600,600,320,400
OK,Noble,USC00340755,1999,251,854,785,1418,1856,2344,2768,2785,2052,1537,1258,482,700,500,288,300
OK,Noble,USC00340755,2000,288,644,1056,1342,2064,2299,2705,2971,2365,1738,552,-261,1700,1300,203.076923077,550
OK,Noble,USC00340755,2001,99,352,708,1631,2044,2460,3030,2837,2143,1561,1190,590,1200,1100,261.818181818,600
OK,Noble,USC00340755,2002,317,614,675,1510,1765,2491,2688,2701,2264,1260,783,330,800,600,480,600
OK,Noble,USC00340755,2003,159,172,848,1521,1901,2269,2926,2895,1998,1589,957,416,1600,1500,288,900
OK,Noble,USC00340755,2004,201,255,1144,1507,2107,2347,2550,2509,2295,1642,946,502,500,500,384,400
OK,Okfuskee,USC00346638,1972,300,662,1249,1770,2060,2611,2701,2766,2480,1653,656,224,10,8,240,4
OK,Okfuskee,USC00346638,1973,165,515,1238,1437,2024,2440,2753,2664,2305,1879,1273,525,180,130,210.461538462,57
OK,Okfuskee,USC00346638,1974,274,802,1391,1722,2278,2370,2902,2626,1882,1758,1007,490,180,170,186.352941176,66
OK,Okfuskee,USC00346638,1975,512,383,812,1631,2132,2488,2725,2736,2132,1817,1097,557,5,0,0,0
OK,Okfuskee,USC00346638,1977,-152,811,1234,1755,2266,2698,2883,2751,2527,1773,1144,523,20,20,360,15
OK,Okfuskee,USC00346638,1978,-310,-77,924,1793,2066,2507,3029,2867,2678,1846,1100,403,5,5,288,3
OK,Okfuskee,USC00346638,1980,414,428,950,1536,2145,2715,3081,3053,2641,1663,1022,701,60,50,144,15
OK,Okfuskee,USC00346638,1981,448,758,1219,2002,1948,2616,2887,2635,2340,1672,1118,481,130,50,220.8,23
OK,Okfuskee,USC00346638,1984,178,848,939,1458,2068,2613,2779,2812,2239,1717,1043,754,250,250,345.6,180
OK,Okmulgee,USC00346670,1972,330,698,1359,1804,2035,2579,2680,2702,2523,1681,696,234,2000,1000,117.12,244
OK,Okmulgee,USC00346670,1973,198,551,1317,1526,2056,2477,2757,2665,2352,1878,1383,561,600,320,280.5,187
OK,Okmulgee,USC00346670,1974,280,821,1447,1786,2317,2396,2835,2570,1847,1802,1091,499,570,490,201.795918367,206
OK,Okmulgee,USC00346670,1975,545,422,855,1684,2135,2471,2668,2695,2085,1764,1100,598,180,170,197.647058824,70
OK,Okmulgee,USC00346670,1976,364,1178,1232,1640,1759,2313,2573,2604,2162,1335,692,429,265,265,289.811320755,160
OK,Okmulgee,USC00346670,1977,-241,806,1253,1725,2245,2699,2899,2777,2530,1761,1193,565,400,400,258,215
OK,Okmulgee,USC00346670,1978,-312,-32,875,1791,2070,2512,2925,2826,2557,1721,1110,506,220,210,125.714285714,55
OK,Osage,USC00340535,1972,37,427,1045,1632,1902,2493,2566,2602,2320,1458,485,-77,1500,1400,307.885714286,898
OK,Osage,USC00340535,1973,-42,297,1062,1270,1827,2355,2656,2586,2164,1730,1048,213,1300,1250,269.952,703
OK,Osage,USC00340535,1974,-37,557,1178,1579,2151,2315,2866,2484,1751,1583,792,258,600,500,207.36,216
OK,Osage,USC00340535,1977,-449,543,1047,1672,2154,2622,2880,2703,2358,1561,948,265,790,740,236.756756757,365
OK,Osage,USC00340535,1978,-550,-268,716,1544,1922,2456,2899,2709,2576,1737,891,162,135,115,208.695652174,50
OK,Pawnee,USC00341902,1972,-33,411,1001,1617,1827,2408,2455,2532,2256,1399,429,-109,1620,1400,207.085714286,604
OK,Pawnee,USC00341902,1973,-124,258,934,1251,1783,2297,2554,2497,2044,1649,1017,186,1300,1280,300,800
OK,Pawnee,USC00341902,1974,-70,530,1038,1533,2066,2170,2703,2406,1647,1519,762,175,590,210,269.714285714,118
